CMPLNT_NUM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,ADDR_PCT_CD,RPT_DT,KY_CD,OFNS_DESC,PD_CD,PD_DESC,CRM_ATPT_CPTD_CD,LAW_CAT_CD,BORO_NM,LOC_OF_OCCUR_DESC,PREM_TYP_DESC,JURIS_DESC,JURISDICTION_CODE,PARKS_NM,HADEVELOPT,HOUSING_PSA,X_COORD_CD,Y_COORD_CD,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,Latitude,Longitude,Lat_Lon,PATROL_BORO,STATION_NAME,VIC_AGE_GROUP,VIC_RACE,VIC_SEX
460233615,01/01/2010,18:00:00,01/01/2010,18:40:00,101,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,049,229","158,147",,,,,40.600523254,-73.766006618,"(40.600523254, -73.766006618)",PATROL BORO QUEENS SOUTH,,<18,WHITE HISPANIC,F
705482301,01/01/2010,12:00:00,,,1,01/01/2010,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"983,294","202,111",,,,,40.721432892,-74.003450325,"(40.721432892, -74.003450325)",PATROL BORO MAN SOUTH,,,UNKNOWN,D
828732783,01/01/2010,00:01:00,11/09/2010,15:00:00,83,11/11/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,009,650","193,605",,,,,40.698049538,-73.90840021,"(40.698049538, -73.90840021)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
236395270,01/01/2010,16:00:00,01/02/2010,06:00:00,61,01/02/2010,110,GRAND LARCENY OF MOTOR VEHICLE,441,"LARCENY,GRAND OF AUTO",COMPLETED,FELONY,BROOKLYN,OPPOSITE OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"996,896","158,367",,,,,40.601356295,-73.954461619,"(40.601356295, -73.954461619)",PATROL BORO BKLYN SOUTH,,45-64,WHITE,M
989117899,01/01/2010,00:01:00,04/30/2010,00:01:00,122,07/14/2010,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,1279,"954,943","148,360",,WHITE HISPANIC,M,,40.573849649,-74.105496156,"(40.573849649, -74.105496156)",PATROL BORO STATEN ISLAND,,<18,WHITE HISPANIC,F
326966046,01/01/2010,00:30:00,01/01/2010,00:35:00,26,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"997,129","237,012",,BLACK,M,,40.817217733,-73.953472135,"(40.817217733, -73.953472135)",PATROL BORO MAN NORTH,,25-44,BLACK HISPANIC,M
122054038,01/01/2010,10:00:00,01/01/2010,10:10:00,111,06/23/2010,341,PETIT LARCENY,349,"LARCENY,PETIT OF LICENSE PLATE",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,057,930","215,889",,,,,40.75894314,-73.734042461,"(40.75894314, -73.734042461)",PATROL BORO QUEENS NORTH,,65+,WHITE,F
121704267,01/01/2010,01:00:00,01/07/2010,12:00:00,81,01/08/2010,112,THEFT-FRAUD,739,"FRAUD,UNCLASSIFIED-FELONY",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,003,816","191,543",,UNKNOWN,F,,40.692404648,-73.929445622,"(40.692404648, -73.929445622)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
571454396,01/01/2010,10:40:00,01/01/2010,10:45:00,46,01/01/2010,117,DANGEROUS DRUGS,510,"CONTROLLED SUBSTANCE, INTENT T",COMPLETED,FELONY,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,009,854","247,503",,,,,40.845984788,-73.907459177,"(40.845984788, -73.907459177)",PATROL BORO BRONX,,,UNKNOWN,E
646769798,01/01/2010,07:00:00,01/01/2010,07:20:00,79,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,000,504","191,586",,,,,40.692529376,-73.941388727,"(40.692529376, -73.941388727)",PATROL BORO BKLYN NORTH,,18-24,WHITE HISPANIC,F
797121535,01/01/2010,02:05:00,01/01/2010,02:10:00,104,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,GROCERY/BODEGA,N.Y. POLICE DEPT,0,NA,,NA,"1,013,754","194,642",,WHITE,M,,40.700883129,-73.893595229,"(40.700883129, -73.893595229)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
591148923,01/01/2010,00:01:00,,,75,01/02/2010,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,014,464","182,808",,,,,40.668399125,-73.891087679,"(40.668399125, -73.891087679)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
150667931,01/01/2010,19:20:00,01/01/2010,19:35:00,49,01/01/2010,105,ROBBERY,388,"ROBBERY,RESIDENTIAL COMMON AREA",ATTEMPTED,FELONY,BRONX,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,022,176","248,958",,BLACK,M,,40.849934004,-73.862914766,"(40.849934004, -73.862914766)",PATROL BORO BRONX,,45-64,WHITE,M
459692654,01/01/2010,23:19:00,01/02/2010,03:30:00,9,01/02/2010,109,GRAND LARCENY,421,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",COMPLETED,FELONY,MANHATTAN,FRONT OF,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"986,938","205,834",,,,,40.731651267,-73.990302699,"(40.731651267, -73.990302699)",PATROL BORO MAN SOUTH,,18-24,BLACK,F
445323931,01/01/2010,08:00:00,03/11/2010,15:00:00,19,03/18/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"997,027","220,847",,,,,40.772849333,-73.953871394,"(40.772849333, -73.953871394)",PATROL BORO MAN NORTH,,65+,WHITE,F
910908419,01/01/2010,09:30:00,03/17/2010,16:30:00,17,03/18/2010,117,DANGEROUS DRUGS,519,SALE SCHOOL GROUNDS 4,COMPLETED,FELONY,MANHATTAN,INSIDE,PUBLIC SCHOOL,N.Y. POLICE DEPT,0,NA,,NA,"993,797","215,792",,UNKNOWN,U,,40.758978742,-73.965540158,"(40.758978742, -73.965540158)",PATROL BORO MAN SOUTH,,<18,WHITE HISPANIC,M
505196569,01/01/2010,02:40:00,,,75,01/01/2010,359,OFFENSES AGAINST PUBLIC ADMINI,750,RESISTING ARREST,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,012,193","182,072",,,,,40.666386429,-73.899277098,"(40.666386429, -73.899277098)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
684354973,01/01/2010,00:01:00,01/31/2010,23:59:00,109,09/24/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,035,679","223,718",,,,,40.780589089,-73.814300575,"(40.780589089, -73.814300575)",PATROL BORO QUEENS NORTH,,,UNKNOWN,E
279796155,01/01/2010,07:45:00,01/01/2010,07:51:00,83,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,007,642","193,742",,,,,40.698431106,-73.915641275,"(40.698431106, -73.915641275)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,M
110069757,01/01/2010,06:00:00,01/01/2010,07:20:00,108,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,012,609","208,704",,,,,40.739483654,-73.897665424,"(40.739483654, -73.897665424)",PATROL BORO QUEENS NORTH,,25-44,WHITE HISPANIC,F
365876603,01/01/2010,01:00:00,01/31/2010,03:00:00,122,05/03/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,STATEN ISLAND,FRONT OF,DRUG STORE,N.Y. POLICE DEPT,0,NA,,NA,"960,317","156,193",,,,,40.595365808,-74.086179432,"(40.595365808, -74.086179432)",PATROL BORO STATEN ISLAND,,25-44,WHITE,F
741066444,01/01/2010,13:50:00,01/01/2010,13:52:00,79,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,BROOKLYN,INSIDE,CHECK CASHING BUSINESS,N.Y. POLICE DEPT,0,NA,,NA,"998,494","187,147",,UNKNOWN,U,,40.6803488,-73.948646267,"(40.6803488, -73.948646267)",PATROL BORO BKLYN NORTH,,<18,WHITE HISPANIC,M
539821210,01/01/2010,09:15:00,,,48,01/19/2010,359,OFFENSES AGAINST PUBLIC ADMINI,749,VIOLATION OF ORDER OF PROTECTI,COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,016,992","247,008",18-24,UNKNOWN,M,,40.844602578,-73.881662262,"(40.844602578, -73.881662262)",PATROL BORO BRONX,,18-24,WHITE HISPANIC,F
755785966,01/01/2010,17:25:00,01/01/2010,17:30:00,69,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,010,828","174,509",,,,,40.645631861,-73.904227228,"(40.645631861, -73.904227228)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
660410136,01/01/2010,03:20:00,01/01/2010,03:24:00,106,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,BAR/NIGHT CLUB,N.Y. POLICE DEPT,0,NA,,NA,"1,035,517","185,471",,,,,40.675611571,-73.815176907,"(40.675611571, -73.815176907)",PATROL BORO QUEENS SOUTH,,25-44,ASIAN / PACIFIC ISLANDER,M
467708785,01/01/2010,04:10:00,01/01/2010,04:20:00,18,01/01/2010,355,OFFENSES AGAINST THE PERSON,115,RECKLESS ENDANGERMENT 2,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"988,626","217,304",,,,,40.763132867,-73.984204653,"(40.763132867, -73.984204653)",PATROL BORO MAN SOUTH,,,UNKNOWN,E
281539633,01/01/2010,13:46:00,01/02/2010,01:32:00,104,01/02/2010,361,OFF. AGNST PUB ORD SENSBLTY &,639,AGGRAVATED HARASSMENT 2,COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE-HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,021,010","202,026",,WHITE,M,,40.721123268,-73.867386176,"(40.721123268, -73.867386176)",PATROL BORO QUEENS NORTH,,45-64,WHITE,M
257298159,01/01/2010,00:00:00,03/05/2010,12:00:00,88,03/05/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,BROOKLYN,REAR OF,COMMERCIAL BUILDING,N.Y. POLICE DEPT,0,NA,,NA,"994,035","193,182",,,,,40.696919541,-73.964713935,"(40.696919541, -73.964713935)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
586801082,01/01/2010,09:00:00,01/31/2010,00:01:00,75,10/27/2010,340,FRAUDS,718,"FRAUD,UNCLASSIFIED-MISDEMEANOR",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,015,906","183,381",,,,,40.669966843,-73.885886952,"(40.669966843, -73.885886952)",PATROL BORO BKLYN NORTH,,25-44,WHITE HISPANIC,M
748720846,01/01/2010,23:00:00,01/02/2010,10:30:00,49,01/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,021,258","250,612",,,,,40.854477635,-73.866223817,"(40.854477635, -73.866223817)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,M
165212383,01/01/2010,03:30:00,01/01/2010,03:40:00,19,01/01/2010,121,CRIMINAL MISCHIEF & RELATED OF,269,"MISCHIEF,CRIMINAL,    UNCL 2ND",COMPLETED,FELONY,MANHATTAN,FRONT OF,SMALL MERCHANT,N.Y. POLICE DEPT,0,NA,,NA,"995,856","221,495",,,,,40.774629539,-73.95809805,"(40.774629539, -73.95809805)",PATROL BORO MAN NORTH,,,UNKNOWN,D
337732163,01/01/2010,12:00:00,09/10/2010,12:00:00,114,09/11/2010,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,QUEENS,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,,1251,"1,002,494","216,454",,,,,40.760782095,-73.934145278,"(40.760782095, -73.934145278)",PATROL BORO QUEENS NORTH,,18-24,WHITE HISPANIC,F
363536159,01/01/2010,21:30:00,01/01/2010,21:40:00,50,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,011,732","257,491",,,,,40.873393189,-73.900630448,"(40.873393189, -73.900630448)",PATROL BORO BRONX,,45-64,WHITE HISPANIC,F
770872336,01/01/2010,10:25:00,,,46,01/01/2010,235,DANGEROUS DRUGS,567,"MARIJUANA, POSSESSION 4 & 5",COMPLETED,MISDEMEANOR,BRONX,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,010,496","249,163",,,,,40.850539112,-73.905132257,"(40.850539112, -73.905132257)",PATROL BORO BRONX,,,UNKNOWN,E
471557826,01/01/2010,06:30:00,01/01/2010,07:00:00,84,01/01/2010,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,STREET,N.Y. POLICE DEPT,0,NA,,NA,"989,331","189,098",,WHITE HISPANIC,M,,40.685713852,-73.981680984,"(40.685713852, -73.981680984)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
216202569,01/01/2010,00:26:00,,,79,01/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,256,"MISCHIEF, CRIMINAL 4, BY FIRE",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,LAFAYETTE,483,"995,728","190,315",,,,,40.689048255,-73.958613378,"(40.689048255, -73.958613378)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
500774572,01/01/2010,12:50:00,,,79,01/06/2010,114,ARSON,263,"ARSON 2,3,4",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,000,747","189,985",,,,,40.68813455,-73.940516377,"(40.68813455, -73.940516377)",PATROL BORO BKLYN NORTH,,,WHITE,M
857794371,01/01/2010,01:21:00,01/01/2010,01:21:00,19,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"997,546","222,557",,,,,40.77754207,-73.951994215,"(40.77754207, -73.951994215)",PATROL BORO MAN NORTH,,18-24,WHITE,M
758061800,01/01/2010,06:25:00,01/01/2010,06:31:00,63,01/01/2010,347,INTOXICATED & IMPAIRED DRIVING,905,"INTOXICATED DRIVING,ALCOHOL",COMPLETED,MISDEMEANOR,BROOKLYN,,HIGHWAY/PARKWAY,N.Y. POLICE DEPT,0,NA,,NA,"1,009,816","156,637",,,,,40.596579945,-73.907941661,"(40.596579945, -73.907941661)",PATROL BORO BKLYN SOUTH,,,UNKNOWN,E
851724585,01/01/2010,09:00:00,01/01/2010,09:00:00,75,03/04/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,020,840","186,052",,,,,40.677279114,-73.868086247,"(40.677279114, -73.868086247)",PATROL BORO BKLYN NORTH,,,BLACK,M
586654203,01/01/2010,00:01:00,04/06/2010,23:59:00,24,04/07/2010,116,SEX CRIMES,179,AGGRAVATED SEXUAL ASBUSE,COMPLETED,FELONY,MANHATTAN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,DOUGLASS ADDITION,697,"993,336","229,488",45-64,WHITE HISPANIC,M,,40.796571143,-73.967185687,"(40.796571143, -73.967185687)",PATROL BORO MAN NORTH,,<18,WHITE HISPANIC,F
621542077,01/01/2010,20:00:00,01/01/2010,20:11:00,18,01/01/2010,578,HARRASSMENT 2,637,"HARASSMENT,SUBD 1,CIVILIAN",COMPLETED,VIOLATION,MANHATTAN,INSIDE,DRUG STORE,N.Y. POLICE DEPT,0,NA,,NA,"988,600","218,831",,BLACK,M,,40.7673241,-73.984297521,"(40.7673241, -73.984297521)",PATROL BORO MAN SOUTH,,45-64,WHITE,F
305142564,01/01/2010,10:01:00,11/22/2010,22:00:00,104,12/01/2010,351,CRIMINAL MISCHIEF & RELATED OF,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMPLETED,MISDEMEANOR,QUEENS,FRONT OF,DOCTOR/DENTIST OFFICE,N.Y. POLICE DEPT,0,NA,,NA,"1,010,751","193,980",,,,,40.699075596,-73.904428148,"(40.699075596, -73.904428148)",PATROL BORO QUEENS NORTH,,,UNKNOWN,D
377647653,01/01/2010,23:50:00,01/02/2010,00:00:00,14,01/02/2010,105,ROBBERY,397,"ROBBERY,OPEN AREA UNCLASSIFIED",COMPLETED,FELONY,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"987,111","212,422",,BLACK,M,,40.749733638,-73.989675685,"(40.749733638, -73.989675685)",PATROL BORO MAN SOUTH,,18-24,WHITE,M
874472935,01/01/2010,02:00:00,,,120,06/11/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,STATEN ISLAND,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"961,361","160,963",,WHITE,F,,40.608461244,-74.082436361,"(40.608461244, -74.082436361)",PATROL BORO STATEN ISLAND,,45-64,UNKNOWN,F
755257770,01/01/2010,04:00:00,,,40,01/01/2010,344,ASSAULT 3 & RELATED OFFENSES,101,ASSAULT 3,COMPLETED,MISDEMEANOR,BRONX,INSIDE,OTHER,N.Y. POLICE DEPT,0,NA,,NA,"1,007,567","238,218",,,,,40.820506479,-73.915757504,"(40.820506479, -73.915757504)",PATROL BORO BRONX,,25-44,WHITE HISPANIC,M
723008302,01/01/2010,00:01:00,01/09/2010,08:00:00,68,01/09/2010,578,HARRASSMENT 2,638,"HARASSMENT,SUBD 3,4,5",COMPLETED,VIOLATION,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"974,350","166,254",,UNKNOWN,M,,40.623007978,-74.035664138,"(40.623007978, -74.035664138)",PATROL BORO BKLYN SOUTH,,18-24,WHITE,M
352287764,01/01/2010,20:00:00,,,72,01/02/2010,351,CRIMINAL MISCHIEF & RELATED OF,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"982,690","173,439",,,,,40.64273468,-74.00562268,"(40.64273468, -74.00562268)",PATROL BORO BKLYN SOUTH,,45-64,ASIAN / PACIFIC ISLANDER,M
259290185,01/01/2010,11:00:00,01/02/2010,03:00:00,44,01/02/2010,107,BURGLARY,221,"BURGLARY,RESIDENCE,DAY",COMPLETED,FELONY,BRONX,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,007,307","244,828",,,,,40.838649714,-73.916674162,"(40.838649714, -73.916674162)",PATROL BORO BRONX,,UNKNOWN,UNKNOWN,F
784816788,01/01/2010,05:33:00,01/01/2010,06:00:00,81,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,001,383","191,174",,,,,40.691396872,-73.938220059,"(40.691396872, -73.938220059)",PATROL BORO BKLYN NORTH,,25-44,BLACK,F
470255675,01/01/2010,18:15:00,01/01/2010,18:51:00,104,01/01/2010,340,FRAUDS,707,"IMPERSONATION 2, PUBLIC SERVAN",COMPLETED,MISDEMEANOR,QUEENS,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,009,803","196,563",,,,,40.706168111,-73.907837216,"(40.706168111, -73.907837216)",PATROL BORO QUEENS NORTH,,,,
191478367,01/01/2010,18:30:00,01/01/2010,18:41:00,88,01/01/2010,341,PETIT LARCENY,333,"LARCENY,PETIT FROM STORE-SHOPL",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,CHAIN STORE,N.Y. POLICE DEPT,0,NA,,NA,"991,221","188,242",,,,,40.68336304,-73.974867134,"(40.68336304, -73.974867134)",PATROL BORO BKLYN NORTH,,,UNKNOWN,D
280896220,01/01/2010,19:30:00,01/01/2010,20:03:00,115,01/01/2010,106,FELONY ASSAULT,109,"ASSAULT 2,1,UNCLASSIFIED",COMPLETED,FELONY,QUEENS,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,024,373","213,712",,,,,40.753183798,-73.855184153,"(40.753183798, -73.855184153)",PATROL BORO QUEENS NORTH,,25-44,BLACK,M
534784455,01/01/2010,01:30:00,01/01/2010,16:00:00,77,01/02/2010,341,PETIT LARCENY,321,"LARCENY,PETIT FROM AUTO",COMPLETED,MISDEMEANOR,BROOKLYN,,STREET,N.Y. POLICE DEPT,0,NA,,NA,"997,259","184,031",,,,,40.671797983,-73.953104937,"(40.671797983, -73.953104937)",PATROL BORO BKLYN NORTH,,,WHITE,F
586442186,01/01/2010,08:15:00,,,75,01/01/2010,359,OFFENSES AGAINST PUBLIC ADMINI,759,"PUBLIC ADMINISTATION,UNCLASS M",COMPLETED,MISDEMEANOR,BROOKLYN,FRONT OF,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,015,548","180,427",,,,,40.661860047,-73.887191192,"(40.661860047, -73.887191192)",PATROL BORO BKLYN NORTH,,,UNKNOWN,E
844942292,01/01/2010,21:20:00,,,44,01/01/2010,358,OFFENSES INVOLVING FRAUD,705,"FORGERY,ETC.-MISD.",COMPLETED,MISDEMEANOR,BRONX,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,005,963","240,409",,,,,40.82652424,-73.921545638,"(40.82652424, -73.921545638)",PATROL BORO BRONX,,,UNKNOWN,E
246848037,01/01/2010,22:30:00,01/01/2010,22:40:00,79,01/02/2010,344,ASSAULT 3 & RELATED OFFENSES,113,"MENACING,UNCLASSIFIED",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"998,617","186,863",,,,,40.679569085,-73.948203409,"(40.679569085, -73.948203409)",PATROL BORO BKLYN NORTH,,45-64,BLACK,M
917851421,01/01/2010,05:40:00,01/01/2010,06:13:00,34,01/01/2010,233,SEX CRIMES,175,"SEXUAL ABUSE 3,2",COMPLETED,MISDEMEANOR,MANHATTAN,FRONT OF,STREET,N.Y. POLICE DEPT,0,NA,,NA,"1,002,106","249,501",,,,,40.851487774,-73.935457967,"(40.851487774, -73.935457967)",PATROL BORO MAN NORTH,,18-24,BLACK,F
310728024,01/01/2010,03:00:00,01/01/2010,04:00:00,67,01/01/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,BROOKLYN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"1,003,720","178,298",18-24,BLACK,M,,40.656050319,-73.92983006,"(40.656050319, -73.92983006)",PATROL BORO BKLYN SOUTH,,18-24,BLACK,F
785794589,01/01/2010,17:40:00,01/01/2010,17:49:00,120,01/01/2010,118,DANGEROUS WEAPONS,793,WEAPONS POSSESSION 3,COMPLETED,FELONY,STATEN ISLAND,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,MARINER'S HARBOR,1287,"938,890","170,112",,,,,40.633486765,-74.163427185,"(40.633486765, -74.163427185)",PATROL BORO STATEN ISLAND,,,UNKNOWN,E
327491916,01/01/2010,02:20:00,01/01/2010,02:40:00,19,01/01/2010,109,GRAND LARCENY,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",COMPLETED,FELONY,MANHATTAN,INSIDE,RESTAURANT/DINER,N.Y. POLICE DEPT,0,NA,,NA,"997,321","223,615",,,,,40.780446336,-73.952804553,"(40.780446336, -73.952804553)",PATROL BORO MAN NORTH,,25-44,WHITE HISPANIC,F
608171466,01/01/2010,12:00:00,05/25/2010,12:00:00,10,05/25/2010,341,PETIT LARCENY,338,"LARCENY,PETIT FROM BUILDING,UN",COMPLETED,MISDEMEANOR,MANHATTAN,INSIDE,RESIDENCE - APT. HOUSE,N.Y. POLICE DEPT,0,NA,,NA,"984,534","211,492",,,,,40.747181479,-73.99897649,"(40.747181479, -73.99897649)",PATROL BORO MAN SOUTH,,25-44,BLACK,F
334777202,01/01/2010,02:10:00,01/01/2010,02:40:00,73,01/01/2010,106,FELONY ASSAULT,106,ASSAULT POLICE/PEACE OFFICER,COMPLETED,FELONY,BROOKLYN,INSIDE,RESIDENCE - PUBLIC HOUSING,N.Y. HOUSING POLICE,2,NA,TILDEN,405,"1,009,656","181,287",,,,,40.664239422,-73.908425011,"(40.664239422, -73.908425011)",PATROL BORO BKLYN NORTH,,25-44,BLACK,M
